2021-02-05 17:02:43.521000, C_SetPtr[1] SET: , 6
2021-02-05 17:02:44.002000, D_BoilHTset Watch: , 49
2021-02-05 17:02:45.005000, C_SetPtr[1] SET: , 7
2021-02-05 17:02:45.753000, D_BoilHTset Watch: , 50
2021-02-05 17:02:46.762000, C_SetPtr[1] SET: , 8
2021-02-05 17:02:47.267000, D_BoilHTset Watch: , 51
2021-02-05 17:02:48.273000, C_SetPtr[1] SET: , 9
2021-02-05 17:02:49.014000, D_BoilHTset Watch: , 52
2021-02-05 17:02:50.015000, C_SetPtr[1] SET: , 10
2021-02-05 17:02:50.515000, D_BoilHTset Watch: , 53
2021-02-05 17:02:51.521000, C_SetPtr[1] SET: , 11
2021-02-05 17:02:52.005000, D_BoilHTset Watch: , 54
2021-02-05 17:02:53.007000, C_SetPtr[1] SET: , 12
2021-02-05 17:02:53.759000, D_BoilHTset Watch: , 55
2021-02-05 17:02:54.770000, C_SetPtr[1] SET: , 13
2021-02-05 17:02:55.256000, D_BoilHTset Watch: , 56
2021-02-05 17:02:56.269000, C_SetPtr[1] SET: , 14
2021-02-05 17:02:57.009000, D_BoilHTset Watch: , 57
2021-02-05 17:02:58.017000, C_SetPtr[1] SET: , 15
2021-02-05 17:02:58.518000, D_BoilHTset Watch: , 58
2021-02-05 17:02:59.525000, C_SetPtr[1] SET: , 16
2021-02-05 17:03:00.261000, D_BoilHTset Watch: , 59
2021-02-05 17:03:01.264000, C_SetPtr[1] SET: , 17
2021-02-05 17:03:01.758000, D_BoilHTset Watch: , 60
2021-02-05 17:03:02.760000, C_SetPtr[1] SET: , 18
2021-02-05 17:03:03.261000, D_BoilHTset Watch: , 65
2021-02-05 17:03:04.275000, C_SetPtr[1] SET: , 19
2021-02-05 17:03:05.008000, D_BoilHTset Watch: , 70
2021-02-05 17:03:06.012000, C_SetPtr[1] SET: , 20
2021-02-05 17:03:06.511000, D_BoilHTset Watch: , 75
2021-02-05 17:03:07.514000, C_SetPtr[1] SET: , 21
2021-02-05 17:03:08.261000, D_BoilHTset Watch: , 80
2021-02-05 17:03:11.592000, F_BLsts1.Bit.b4 Watch: , indoor
2021-02-05 17:03:11.593000, C_SetPtr[2] SET: , 0
2021-02-05 17:03:11.653000, D_BoilHTset Watch: , 5
2021-02-05 17:03:12.668000, C_SetPtr[2] SET: , 1
2021-02-05 17:20:00.131000, F_BLsts1.Bit.b4 Watch: , flowmode
2021-02-05 17:20:00.139000, C_SetPtr[1] SET: , 0
2021-02-05 17:20:14.661000, F_BLsts1.Bit.b4 Watch: , flowmode
2021-02-05 17:20:14.661000, C_SetPtr[1] SET: , 0
2021-02-05 17:20:21.656000, D_BoilHTset Watch: , 35
2021-02-05 17:20:22.666000, C_SetPtr[1] SET: , 1
2021-02-05 17:20:23.172000, D_BoilHTset Watch: , 40
2021-02-05 17:20:24.181000, C_SetPtr[1] SET: , 2
2021-02-05 17:20:24.904000, D_BoilHTset Watch: , 45
2021-02-05 17:20:25.909000, C_SetPtr[1] SET: , 3
2021-02-05 17:20:26.906000, D_BoilHTset Watch: , 46
2021-02-05 17:20:27.921000, C_SetPtr[1] SET: , 4
2021-02-05 17:20:28.406000, D_BoilHTset Watch: , 47
2021-02-05 17:20:29.414000, C_SetPtr[1] SET: , 5
2021-02-05 17:20:29.906000, D_BoilHTset Watch: , 48
2021-02-05 17:20:30.918000, C_SetPtr[1] SET: , 6
2021-02-05 17:20:31.675000, D_BoilHTset Watch: , 49
2021-02-05 17:20:32.676000, C_SetPtr[1] SET: , 7
2021-02-05 17:20:33.159000, D_BoilHTset Watch: , 50
2021-02-05 17:20:34.167000, C_SetPtr[1] SET: , 8
2021-02-05 17:20:34.910000, D_BoilHTset Watch: , 51
2021-02-05 17:20:35.914000, C_SetPtr[1] SET: , 9
2021-02-05 17:20:36.409000, D_BoilHTset Watch: , 52
2021-02-05 17:20:37.420000, C_SetPtr[1] SET: , 10
2021-02-05 17:20:38.160000, D_BoilHTset Watch: , 53
2021-02-05 17:20:39.167000, C_SetPtr[1] SET: , 11
2021-02-05 17:20:39.697000, D_BoilHTset Watch: , 54
2021-02-05 17:20:40.713000, C_SetPtr[1] SET: , 12
2021-02-05 17:20:41.161000, D_BoilHTset Watch: , 55
2021-02-05 17:20:42.162000, C_SetPtr[1] SET: , 13
2021-02-05 17:20:42.911000, D_BoilHTset Watch: , 56
2021-02-05 17:20:43.926000, C_SetPtr[1] SET: , 14
2021-02-05 17:20:44.411000, D_BoilHTset Watch: , 57
